xcl,ycl,xvcl,yvcl,xlt,ylt,xvlt,yvlt,xtt,ytt,xvtt,yvtt
-13.369230,-42.646194,0.000000,-0.0000000.083107,0.118049,-13.354795,-42.513171,0.000000193,-0.000000066,-13.360176,-42.774307,0.000000,-0.000000
-13.176212,-42.712333,0.000000,-0.0000000.114235,0.107922,-13.201690,-42.506407,0.000000193,-0.000000065,-13.187226,-42.832982,0.000000,-0.000000
-12.982950,-42.777682,0.000000,-0.0000000.072065,0.059220,-12.963306,-42.648629,0.000000193,-0.000000064,-13.003768,-42.919982,0.000000,-0.000000
-12.789448,-42.842239,0.000000,-0.0000000.165338,0.173509,-12.762704,-42.716715,0.000000193,-0.000000063,-12.818114,-42.951307,0.000000,-0.000000
-12.595709,-42.906003,0.000000,-0.0000000.100800,0.127382,-12.584854,-42.785425,0.000000194,-0.000000062,-12.687306,-43.012238,0.000000,-0.000000
-12.401737,-42.968974,0.000000,-0.0000000.167108,0.039703,-12.391652,-42.845200,0.000000194,-0.000000061,-12.469677,-43.081013,0.000000,-0.000000
-12.207536,-43.031150,0.000000,-0.0000000.117291,0.045468,-12.159118,-42.954636,0.000000194,-0.000000061,-12.250193,-43.158430,0.000000,-0.000000
-12.013109,-43.092531,0.000000,-0.0000000.215313,0.132515,-11.960038,-42.957746,0.000000194,-0.000000059,-12.063923,-43.268678,0.000000,-0.000000
-11.818460,-43.153115,0.000000,-0.0000000.035589,0.056555,-11.791076,-43.017225,0.000000194,-0.000000059,-11.883879,-43.283666,0.000000,-0.000000
-11.623592,-43.212902,0.000000,-0.0000000.081324,0.185541,-11.599603,-43.074062,0.000000195,-0.000000058,-11.619381,-43.341682,0.000000,-0.000000
-11.428510,-43.271890,0.000000,-0.0000000.050777,0.062166,-11.378427,-43.180708,0.000000195,-0.000000058,-11.471801,-43.385827,0.000000,-0.000000
-11.233217,-43.330079,0.000000,-0.0000000.178172,0.091486,-11.219018,-43.250149,0.000000195,-0.000000056,-11.243245,-43.440881,0.000000,-0.000000
-11.037716,-43.387468,0.000000,-0.0000000.034236,0.056576,-11.037498,-43.281160,0.000000195,-0.000000056,-11.051402,-43.546400,0.000000,-0.000000
-10.842012,-43.444057,0.000000,-0.0000000.073528,0.074668,-10.810121,-43.257017,0.000000195,-0.000000055,-10.894247,-43.548156,0.000000,-0.000000
-10.646107,-43.499843,0.000000,-0.0000000.236316,0.058116,-10.606390,-43.400976,0.000000196,-0.000000054,-10.723373,-43.612589,0.000000,-0.000000
-10.450007,-43.554828,0.000000,-0.0000000.183508,0.053551,-10.430630,-43.379556,0.000000196,-0.000000053,-10.444750,-43.716190,0.000000,-0.000000
-10.253713,-43.609008,0.000000,-0.0000000.207140,0.155216,-10.224819,-43.491419,0.000000196,-0.000000052,-10.250824,-43.735976,0.000000,-0.000000
-10.057230,-43.662385,0.000000,-0.0000000.100276,0.083627,-10.053072,-43.582748,0.000000196,-0.000000052,-10.103307,-43.824777,0.000000,-0.000000
-9.860563,-43.714957,0.000000,-0.0000000.052862,0.061104,-9.854383,-43.611196,0.000000196,-0.000000051,-9.912885,-43.885478,0.000000,-0.000000
-9.663713,-43.766724,0.000000,-0.0000000.109283,0.167400,-9.625736,-43.616584,0.000000197,-0.000000050,-9.724238,-43.880912,0.000000,-0.000000
-9.466685,-43.817684,0.000000,-0.0000000.048933,0.027682,-9.462308,-43.681385,0.000000197,-0.000000050,-9.487232,-44.007799,0.000000,-0.000000
-9.269483,-43.867838,0.000000,-0.0000000.100180,0.111196,-9.238869,-43.710407,0.000000197,-0.000000049,-9.321126,-43.977006,0.000000,-0.000000
-9.072111,-43.917184,0.000000,-0.0000000.163933,0.058584,-9.033688,-43.801050,0.000000197,-0.000000048,-9.101877,-44.051733,0.000000,-0.000000
-8.874571,-43.965721,0.000000,-0.0000000.109110,0.149091,-8.849819,-43.825023,0.000000197,-0.000000047,-8.898265,-44.044932,0.000000,-0.000000
-8.676868,-44.013450,0.000000,-0.0000000.159747,0.028129,-8.646645,-43.868328,0.000000197,-0.000000046,-8.719771,-44.156389,0.000000,-0.000000
-8.479006,-44.060369,0.000000,-0.0000000.094107,0.089037,-8.446245,-43.926371,0.000000198,-0.000000046,-8.467813,-44.212734,0.000000,-0.000000
-8.280987,-44.106479,0.000000,-0.0000000.026196,0.119110,-8.256080,-43.987252,0.000000198,-0.000000045,-8.334559,-44.271064,0.000000,-0.000000
-8.082817,-44.151777,0.000000,-0.0000000.108366,0.136652,-8.096819,-44.011900,0.000000198,-0.000000044,-8.073055,-44.275185,0.000000,-0.000000
-7.884498,-44.196264,0.000000,-0.0000000.095921,0.028350,-7.828916,-44.088558,0.000000198,-0.000000043,-7.905033,-44.325191,0.000000,-0.000000
-7.686034,-44.239940,0.000000,-0.0000000.068773,0.049231,-7.694899,-44.129075,0.000000198,-0.000000042,-7.646638,-44.353674,0.000000,-0.000000
-7.487429,-44.282803,0.000000,-0.0000000.105806,0.111019,-7.487487,-44.141869,0.000000198,-0.000000041,-7.535439,-44.435988,0.000000,-0.000000
-7.288686,-44.324854,0.000000,-0.0000000.238170,0.126890,-7.238160,-44.209311,0.000000198,-0.000000040,-7.288429,-44.451177,0.000000,-0.000000
-7.089810,-44.366091,0.000000,-0.0000000.040623,0.119400,-7.086542,-44.239959,0.000000198,-0.000000040,-7.139743,-44.521093,0.000000,-0.000000
-6.890804,-44.406515,0.000000,-0.0000000.090165,0.081743,-6.867859,-44.222194,0.000000199,-0.000000039,-6.937302,-44.550104,0.000000,-0.000000
-6.691671,-44.446124,0.000000,-0.0000000.100382,0.103211,-6.701213,-44.266082,0.000000199,-0.000000038,-6.734972,-44.564847,0.000000,-0.000000
-6.492416,-44.484919,0.000000,-0.0000000.163381,0.075098,-6.472636,-44.342478,0.000000199,-0.000000037,-6.489281,-44.673977,0.000000,-0.000000
-6.293042,-44.522898,0.000000,-0.0000000.103052,0.062051,-6.264464,-44.359313,0.000000199,-0.000000037,-6.288252,-44.678361,0.000000,-0.000000
-6.093553,-44.560062,0.000000,-0.0000000.075707,0.150138,-6.081896,-44.423211,0.000000199,-0.000000036,-6.128498,-44.704312,0.000000,-0.000000
-5.893952,-44.596411,0.000000,-0.0000000.155307,0.179203,-5.880255,-44.439616,0.000000199,-0.000000035,-5.925705,-44.744012,0.000000,-0.000000
-5.694243,-44.631943,0.000000,-0.0000000.145492,0.120329,-5.743168,-44.502607,0.000000199,-0.000000034,-5.704788,-44.816682,0.000000,-0.000000
-5.494430,-44.666659,0.000000,-0.0000000.070588,0.106406,-5.490656,-44.566884,0.000000199,-0.000000033,-5.527614,-44.837005,0.000000,-0.000000
-5.294516,-44.700557,0.000000,-0.0000000.075866,0.065507,-5.270230,-44.519985,0.000000199,-0.000000033,-5.310186,-44.858047,0.000000,-0.000000
-5.094506,-44.733639,0.000000,-0.0000000.186993,0.116624,-5.104567,-44.600222,0.000000200,-0.000000031,-5.124404,-44.857657,0.000000,-0.000000
-4.894403,-44.765903,0.000000,-0.0000000.111800,0.141342,-4.870232,-44.609208,0.000000200,-0.000000031,-4.883448,-44.876285,0.000000,-0.000000
-4.694210,-44.797350,0.000000,-0.0000000.164623,0.105314,-4.711873,-44.679372,0.000000200,-0.000000030,-4.720733,-44.898595,0.000000,-0.000000
-4.493932,-44.827978,0.000000,-0.0000000.121730,0.060181,-4.468661,-44.662222,0.000000200,-0.000000029,-4.479284,-45.007249,0.000000,-0.000000
-4.293571,-44.857789,0.000000,-0.0000000.127900,0.139834,-4.281256,-44.719811,0.000000200,-0.000000028,-4.297656,-45.006302,0.000000,-0.000000
-4.093132,-44.886781,0.000000,-0.0000000.147632,0.084149,-4.048296,-44.750641,0.000000200,-0.000000027,-4.148449,-45.051918,0.000000,-0.000000
-3.892619,-44.914954,0.000000,-0.0000000.126586,0.056372,-3.914825,-44.783983,0.000000200,-0.000000027,-3.901632,-45.070997,0.000000,-0.000000
-3.692034,-44.942309,0.000000,-0.0000000.065514,0.086958,-3.694288,-44.798879,0.000000200,-0.000000026,-3.711214,-45.099660,0.000000,-0.000000
-3.491383,-44.968844,0.000000,-0.0000000.033283,0.104044,-3.444300,-44.855047,0.000000200,-0.000000025,-3.486128,-45.137495,0.000000,-0.000000
-3.290667,-44.994561,0.000000,-0.0000000.141377,0.143220,-3.334012,-44.841265,0.000000200,-0.000000024,-3.350062,-45.208023,0.000000,-0.000000
-3.089892,-45.019458,0.000000,-0.0000000.068570,0.128524,-3.097694,-44.903820,0.000000200,-0.000000024,-3.134393,-45.195076,0.000000,-0.000000
-2.889061,-45.043536,0.000000,-0.0000000.061528,0.087006,-2.828141,-44.887888,0.000000200,-0.000000023,-2.858449,-45.180251,0.000000,-0.000000
-2.688177,-45.066794,0.000000,-0.0000000.072820,0.049230,-2.658523,-44.934419,0.000000200,-0.000000022,-2.741516,-45.186680,0.000000,-0.000000
-2.487244,-45.089233,0.000000,-0.0000000.030488,0.157854,-2.465250,-44.954418,0.000000200,-0.000000021,-2.440032,-45.231799,0.000000,-0.000000
-2.286266,-45.110853,0.000000,-0.0000000.025878,0.106249,-2.250759,-44.957750,0.000000200,-0.000000021,-2.295712,-45.236766,0.000000,-0.000000
-2.085246,-45.131653,0.000000,-0.0000000.068150,0.056887,-2.049014,-45.004341,0.000000200,-0.000000020,-2.118788,-45.291330,0.000000,-0.000000
-1.884188,-45.151633,0.000000,-0.0000000.085222,0.077601,-1.868690,-45.009871,0.000000200,-0.000000019,-1.862819,-45.250190,0.000000,-0.000000
-1.683097,-45.170794,0.000000,-0.0000000.183711,0.113401,-1.656918,-44.992553,0.000000201,-0.000000017,-1.729225,-45.257264,0.000000,-0.000000
-1.481974,-45.189135,0.000000,-0.0000000.122834,0.087152,-1.503301,-45.093840,0.000000201,-0.000000017,-1.445164,-45.277338,0.000000,-0.000000
-1.280825,-45.206657,0.000000,-0.0000000.132353,0.141964,-1.248105,-45.071802,0.000000201,-0.000000016,-1.305613,-45.396831,0.000000,-0.000000
-1.079653,-45.223359,0.000000,-0.0000000.050766,0.114337,-1.090016,-45.086535,0.000000201,-0.000000016,-1.082780,-45.366397,0.000000,-0.000000
-0.878461,-45.239242,0.000000,-0.0000000.068524,0.123550,-0.871295,-45.070740,0.000000201,-0.000000015,-0.917310,-45.345406,0.000000,-0.000000
-0.677253,-45.254305,0.000000,-0.0000000.108161,0.048611,-0.649234,-45.127917,0.000000201,-0.000000014,-0.697723,-45.444118,0.000000,-0.000000
-0.476033,-45.268549,0.000000,-0.0000000.126349,0.131878,-0.464500,-45.149063,0.000000201,-0.000000013,-0.464250,-45.385693,0.000000,-0.000000
-0.274804,-45.281974,0.000000,-0.0000000.132235,0.186332,-0.262622,-45.121248,0.000000201,-0.000000012,-0.322800,-45.449006,0.000000,-0.000000
-0.073571,-45.294580,0.000000,-0.0000000.085005,0.176491,-0.064842,-45.148041,0.000000201,-0.000000011,-0.024407,-45.401298,0.000000,-0.000000
0.127664,-45.306367,0.000000,-0.0000000.054708,0.052264,0.131173,-45.170592,0.000000201,-0.000000011,0.118151,-45.448496,0.000000,-0.000000
0.328897,-45.317335,0.000000,-0.0000000.073081,0.104918,0.356051,-45.225266,0.000000201,-0.000000010,0.341047,-45.470715,0.000000,-0.000000
0.530124,-45.327485,0.000000,-0.0000000.142533,0.047165,0.534472,-45.153423,0.000000201,-0.000000009,0.502067,-45.485691,0.000000,-0.000000
0.731341,-45.336817,0.000000,-0.0000000.103352,0.039840,0.757134,-45.195341,0.000000201,-0.000000008,0.724135,-45.492148,0.000000,-0.000000
0.932545,-45.345331,0.000000,-0.0000000.142100,0.040030,0.916582,-45.218247,0.000000201,-0.000000007,0.904327,-45.492835,0.000000,-0.000000
1.133732,-45.353027,0.000000,-0.0000000.026403,0.067172,1.134491,-45.264391,0.000000201,-0.000000007,1.118173,-45.507782,0.000000,-0.000000
1.334899,-45.359905,0.000000,-0.0000000.129745,0.142524,1.350565,-45.265389,0.000000201,-0.000000005,1.353770,-45.495842,0.000000,-0.000000
1.536041,-45.365966,0.000000,-0.0000000.092342,0.088875,1.490952,-45.218823,0.000000200,-0.000000005,1.528577,-45.525708,0.000000,-0.000000
1.737156,-45.371210,0.000000,-0.0000000.097123,0.048594,1.729097,-45.221188,0.000000200,-0.000000004,1.737947,-45.467999,0.000000,-0.000000
1.938240,-45.375637,0.000000,-0.0000000.122075,0.052485,1.961891,-45.216812,0.000000200,-0.000000003,1.931023,-45.528712,0.000000,-0.000000
2.139289,-45.379248,0.000000,-0.0000000.129621,0.117927,2.111467,-45.235252,0.000000200,-0.000000002,2.111672,-45.554501,0.000000,-0.000000
2.340299,-45.382043,0.000000,-0.0000000.091246,0.105973,2.301270,-45.170533,0.000000200,-0.000000002,2.310973,-45.479943,0.000000,-0.000000
2.541268,-45.384023,0.000000,-0.0000000.127980,0.060377,2.532273,-45.215216,0.000000200,-0.000000001,2.548294,-45.490356,0.000000,-0.000000
2.742191,-45.385187,0.000000,-0.0000000.166488,0.067223,2.743389,-45.258351,0.000000200,0.000000000,2.738777,-45.554147,0.000000,-0.000000
2.943064,-45.385536,0.000000,0.0000000.103992,0.086736,2.878349,-45.266722,0.000000200,0.000000001,2.958099,-45.519567,0.000000,0.000000
3.143885,-45.385071,0.000000,0.0000000.107539,0.101975,3.107733,-45.209005,0.000000200,0.000000002,3.124984,-45.557912,0.000000,0.000000
3.344649,-45.383792,0.000000,0.0000000.094184,0.100977,3.353731,-45.286946,0.000000200,0.000000003,3.372958,-45.524127,0.000000,0.000000
3.545353,-45.381699,0.000000,0.0000000.168716,0.193550,3.548915,-45.252922,0.000000200,0.000000004,3.593740,-45.460983,0.000000,0.000000
3.745994,-45.378792,0.000000,0.0000000.065081,0.181820,3.746096,-45.225180,0.000000200,0.000000004,3.767889,-45.556676,0.000000,0.000000
3.946568,-45.375074,0.000000,0.0000000.213443,0.131139,4.024830,-45.247576,0.000000200,0.000000006,3.961685,-45.504909,0.000000,0.000000
4.147071,-45.370543,0.000000,0.0000000.140891,0.103436,4.073158,-45.188176,0.000000200,0.000000006,4.168024,-45.517645,0.000000,0.000000
4.347500,-45.365200,0.000000,0.0000000.110701,0.112515,4.385500,-45.236509,0.000000200,0.000000007,4.382715,-45.512706,0.000000,0.000000
4.547851,-45.359046,0.000000,0.0000000.098694,0.126391,4.515471,-45.214901,0.000000200,0.000000007,4.574476,-45.466644,0.000000,0.000000
4.748120,-45.352082,0.000000,0.0000000.213357,0.150943,4.725007,-45.168775,0.000000199,0.000000009,4.788084,-45.516896,0.000000,0.000000
4.948305,-45.344307,0.000000,0.0000000.126504,0.133357,4.923978,-45.199611,0.000000199,0.000000009,5.003221,-45.464553,0.000000,0.000000
5.148402,-45.335723,0.000000,0.0000000.120668,0.104022,5.155001,-45.225879,0.000000199,0.000000010,5.166906,-45.481485,0.000000,0.000000
5.348407,-45.326330,0.000000,0.0000000.068766,0.056941,5.341775,-45.186038,0.000000199,0.000000011,5.330191,-45.451942,0.000000,0.000000
5.548316,-45.316129,0.000000,0.0000000.076444,0.118582,5.518922,-45.253251,0.000000199,0.000000011,5.558165,-45.437149,0.000000,0.000000
5.748127,-45.305120,0.000000,0.0000000.039389,0.072460,5.674184,-45.170159,0.000000199,0.000000012,5.788286,-45.389381,0.000000,0.000000
5.947835,-45.293304,0.000000,0.0000000.039849,0.174755,5.950370,-45.162502,0.000000199,0.000000013,5.987585,-45.481047,0.000000,0.000000
6.147437,-45.280681,0.000000,0.0000000.082080,0.116636,6.139846,-45.147102,0.000000199,0.000000014,6.189978,-45.394366,0.000000,0.000000
6.346930,-45.267253,0.000000,0.0000000.071085,0.075473,6.344199,-45.106915,0.000000199,0.000000015,6.361695,-45.454897,0.000000,0.000000
6.546310,-45.253020,0.000000,0.0000000.087399,0.079452,6.476610,-45.104574,0.000000199,0.000000015,6.601733,-45.400735,0.000000,0.000000
6.745574,-45.237982,0.000000,0.0000000.162685,0.089207,6.728071,-45.138360,0.000000198,0.000000017,6.814566,-45.357332,0.000000,0.000000
6.944718,-45.222141,0.000000,0.0000000.078725,0.056640,6.963795,-45.085533,0.000000198,0.000000017,6.965268,-45.340345,0.000000,0.000000
7.143738,-45.205496,0.000000,0.0000000.120709,0.132334,7.151661,-45.039632,0.000000198,0.000000018,7.132343,-45.358274,0.000000,0.000000
7.342632,-45.188050,0.000000,0.0000000.169585,0.062231,7.341566,-45.053576,0.000000198,0.000000019,7.377719,-45.337067,0.000000,0.000000
7.541395,-45.169802,0.000000,0.0000000.068218,0.088406,7.539587,-45.030289,0.000000198,0.000000019,7.546468,-45.297490,0.000000,0.000000
7.740025,-45.150753,0.000000,0.0000000.091292,0.166545,7.727205,-44.995246,0.000000198,0.000000020,7.787844,-45.298589,0.000000,0.000000
7.938518,-45.130905,0.000000,0.0000000.137982,0.147132,7.885041,-44.989348,0.000000198,0.000000021,7.945164,-45.266475,0.000000,0.000000
8.136870,-45.110257,0.000000,0.0000000.107980,0.238307,8.134334,-44.940256,0.000000198,0.000000022,8.176404,-45.210066,0.000000,0.000000
8.335078,-45.088811,0.000000,0.0000000.093926,0.138793,8.317882,-44.933114,0.000000197,0.000000023,8.320289,-45.233421,0.000000,0.000000
8.533139,-45.066568,0.000000,0.0000000.103128,0.227980,8.524728,-44.921591,0.000000197,0.000000023,8.596008,-45.183255,0.000000,0.000000
8.731049,-45.043528,0.000000,0.0000000.107058,0.100970,8.729881,-44.910737,0.000000197,0.000000024,8.780229,-45.185295,0.000000,0.000000
8.928804,-45.019692,0.000000,0.0000000.223520,0.106347,8.901158,-44.873369,0.000000197,0.000000026,8.921947,-45.148110,0.000000,0.000000
9.126402,-44.995062,0.000000,0.0000000.009360,0.102965,9.086147,-44.903971,0.000000197,0.000000025,9.174515,-45.136427,0.000000,0.000000
9.323839,-44.969637,0.000000,0.0000000.071877,0.081175,9.324014,-44.855173,0.000000197,0.000000026,9.290569,-45.114866,0.000000,0.000000
9.521112,-44.943420,0.000000,0.0000000.141477,0.063747,9.477864,-44.798752,0.000000196,0.000000028,9.569582,-45.039245,0.000000,0.000000
9.718216,-44.916410,0.000000,0.0000000.211329,0.128830,9.703332,-44.790250,0.000000196,0.000000029,9.725994,-45.089912,0.000000,0.000000
9.915150,-44.888609,0.000000,0.0000000.023305,0.041541,9.892191,-44.793892,0.000000196,0.000000029,9.936679,-44.985654,0.000000,0.000000
10.111909,-44.860018,0.000000,0.0000000.095710,0.188317,10.080264,-44.721608,0.000000196,0.000000030,10.189535,-45.032875,0.000000,0.000000
10.308490,-44.830638,0.000000,0.0000000.065018,0.068019,10.289528,-44.643609,0.000000196,0.000000030,10.276244,-44.991316,0.000000,0.000000
10.504890,-44.800469,0.000000,0.0000000.027829,0.127162,10.466330,-44.677983,0.000000196,0.000000031,10.516692,-44.930868,0.000000,0.000000
10.701105,-44.769513,0.000000,0.0000000.164678,0.074877,10.663634,-44.660026,0.000000195,0.000000032,10.725458,-44.903424,0.000000,0.000000
10.897132,-44.737771,0.000000,0.0000000.047505,0.145351,10.833593,-44.604966,0.000000195,0.000000033,10.959886,-44.836502,0.000000,0.000000
11.092968,-44.705244,0.000000,0.0000000.103805,0.042927,11.041127,-44.588522,0.000000195,0.000000034,11.138509,-44.878939,0.000000,0.000000
11.288610,-44.671932,0.000000,0.0000000.104458,0.031830,11.252814,-44.502061,0.000000195,0.000000034,11.353749,-44.849003,0.000000,0.000000
11.484053,-44.637837,0.000000,0.0000000.076025,0.025772,11.483098,-44.502957,0.000000195,0.000000035,11.530659,-44.817713,0.000000,0.000000
11.679295,-44.602959,0.000000,0.0000000.108983,0.121044,11.625934,-44.492714,0.000000194,0.000000036,11.702526,-44.725781,0.000000,0.000000
11.874333,-44.567301,0.000000,0.0000000.117091,0.040404,11.813358,-44.416195,0.000000194,0.000000037,11.957006,-44.669619,0.000000,0.000000
12.069163,-44.530863,0.000000,0.0000000.121768,0.064326,12.103721,-44.388343,0.000000194,0.000000038,12.107161,-44.664924,0.000000,0.000000
12.263782,-44.493646,0.000000,0.0000000.085585,0.017065,12.245173,-44.391955,0.000000194,0.000000038,12.340339,-44.600232,0.000000,0.000000
12.458186,-44.455651,0.000000,0.0000000.106705,0.126377,12.365378,-44.364673,0.000000193,0.000000039,12.517420,-44.593377,0.000000,0.000000
12.652373,-44.416880,0.000000,0.0000000.112951,0.141047,12.580946,-44.239170,0.000000193,0.000000040,12.642023,-44.545365,0.000000,0.000000
12.846339,-44.377333,0.000000,0.0000000.117488,0.098167,12.791920,-44.214995,0.000000193,0.000000041,12.874986,-44.510908,0.000000,0.000000
13.040080,-44.337011,0.000000,0.0000000.122348,0.167067,13.049926,-44.138220,0.000000193,0.000000042,13.050594,-44.532624,0.000000,0.000000
13.233595,-44.295917,0.000000,0.0000000.215348,0.093083,13.236101,-44.156555,0.000000192,0.000000043,13.301472,-44.395426,0.000000,0.000000
13.426878,-44.254051,0.000000,0.0000000.127598,0.072184,13.390595,-44.143237,0.000000192,0.000000043,13.438676,-44.382598,0.000000,0.000000
13.619928,-44.211413,0.000000,0.0000000.048377,0.068873,13.582749,-44.076156,0.000000192,0.000000043,13.670696,-44.345053,0.000000,0.000000
13.812741,-44.168007,0.000000,0.0000000.061557,0.149865,13.809075,-44.016487,0.000000192,0.000000044,13.806016,-44.318404,0.000000,0.000000
14.005314,-44.123832,0.000000,0.0000000.133795,0.076408,13.907916,-43.998190,0.000000192,0.000000045,14.040860,-44.266209,0.000000,0.000000
